Variable,Value
snp1,chr22:44492271
snp2,chr22:48999451
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6175
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44035554
searchrange_chr22_end,49202959
freq_snp1,0.2276
freq_snp2,0.2376
freq_S,0.0577
freq_K1,0.1700
freq_K2,0.1799
freq_O,0.5924
test1a_b_clade_min_p0.5,0.7773
test1a_r2_clade_min_p0.5,0.0058
test1a_b_mut_min_p0.5,0.8162
test1a_r2_mut_min_p0.5,0.0087
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44451257]
test1a_b_clade_min_p0.8,0.9110
test1a_r2_clade_min_p0.8,0.0058
test1a_b_mut_min_p0.8,0.9566
test1a_r2_mut_min_p0.8,0.0087
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44451257]
test1a_b_clade_min_p0.9,0.9809
test1a_r2_clade_min_p0.9,0.0058
test1a_b_mut_min_p0.9,1.0300
test1a_r2_mut_min_p0.9,0.0087
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44451257]
test1a_b_clade_min_p0.95,1.0386
test1a_r2_clade_min_p0.95,0.0058
test1a_b_mut_min_p0.95,1.0906
test1a_r2_mut_min_p0.95,0.0087
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44451257]
test1b_b_min,0.5920
test2_overall_min_b,0.5145
