Variable,Value
snp1,chr22:24445997
snp2,chr22:29097992
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8070
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23918156
searchrange_chr22_end,30837092
freq_snp1,0.1889
freq_snp2,0.2087
freq_S,0.0457
freq_K1,0.1431
freq_K2,0.1630
freq_O,0.6481
test1a_b_clade_min_p0.5,0.6750
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.6750
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29327427, 29005477, 29375685, 29379957, 29010229, 28319606]"
test1a_b_clade_min_p0.8,0.7911
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.7911
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29327427, 29005477, 29375685, 29379957, 29010229, 28319606]"
test1a_b_clade_min_p0.9,0.8518
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.8518
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29327427, 29005477, 29375685, 29379957, 29010229, 28319606]"
test1a_b_clade_min_p0.95,0.9019
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.9019
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29327427, 29005477, 29375685, 29379957, 29010229, 28319606]"
test1b_b_min,0.4023
test2_overall_min_b,0.5435
