Variable,Value
snp1,chr22:28195573
snp2,chr22:28296598
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3944
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27950663
searchrange_chr22_end,30636338
freq_snp1,0.0636
freq_snp2,0.0815
freq_S,0.0179
freq_K1,0.0457
freq_K2,0.0636
freq_O,0.8728
test1a_b_clade_min_p0.5,0.2515
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.3952
test1a_r2_mut_min_p0.5,0.0038
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28457896]
test1a_b_clade_min_p0.8,0.2948
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.4632
test1a_r2_mut_min_p0.8,0.0038
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28457896]
test1a_b_clade_min_p0.9,0.3174
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.4987
test1a_r2_mut_min_p0.9,0.0038
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28457896]
test1a_b_clade_min_p0.95,0.3361
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,0.5281
test1a_r2_mut_min_p0.95,0.0038
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28457896]
test1b_b_min,0.1287
test2_overall_min_b,0.5946
