Variable,Value
snp1,chr22:40094636
snp2,chr22:40549037
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9054
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39466028
searchrange_chr22_end,43184412
freq_snp1,0.2217
freq_snp2,0.2237
freq_S,0.0577
freq_K1,0.1640
freq_K2,0.1660
freq_O,0.6123
test1a_b_clade_min_p0.5,0.5927
test1a_r2_clade_min_p0.5,0.0014
test1a_b_mut_min_p0.5,0.5927
test1a_r2_mut_min_p0.5,0.0014
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40097578]
test1a_b_clade_min_p0.8,0.6946
test1a_r2_clade_min_p0.8,0.0014
test1a_b_mut_min_p0.8,0.6946
test1a_r2_mut_min_p0.8,0.0014
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40097578]
test1a_b_clade_min_p0.9,0.7479
test1a_r2_clade_min_p0.9,0.0014
test1a_b_mut_min_p0.9,0.7479
test1a_r2_mut_min_p0.9,0.0014
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40097578]
test1a_b_clade_min_p0.95,0.7919
test1a_r2_clade_min_p0.95,0.0014
test1a_b_mut_min_p0.95,0.7919
test1a_r2_mut_min_p0.95,0.0014
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40097578]
test1b_b_min,0.3651
test2_overall_min_b,0.5256
