Variable,Value
snp1,chr22:45415808
snp2,chr22:45506046
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6516
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45123059
searchrange_chr22_end,45917032
freq_snp1,0.5328
freq_snp2,0.4722
freq_S,0.2763
freq_K1,0.2565
freq_K2,0.1958
freq_O,0.2714
test1a_b_clade_min_p0.5,0.9625
test1a_r2_clade_min_p0.5,0.0665
test1a_b_mut_min_p0.5,1.0585
test1a_r2_mut_min_p0.5,0.0658
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45445635]
test1a_b_clade_min_p0.8,1.1281
test1a_r2_clade_min_p0.8,0.0665
test1a_b_mut_min_p0.8,1.2406
test1a_r2_mut_min_p0.8,0.0658
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45445635]
test1a_b_clade_min_p0.9,1.2146
test1a_r2_clade_min_p0.9,0.0665
test1a_b_mut_min_p0.9,1.3358
test1a_r2_mut_min_p0.9,0.0658
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45445635]
test1a_b_clade_min_p0.95,1.2861
test1a_r2_clade_min_p0.95,0.0665
test1a_b_mut_min_p0.95,1.4144
test1a_r2_mut_min_p0.95,0.0658
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45445635]
test1b_b_min,0.1495
test2_overall_min_b,0.3670
