Variable,Value
snp1,chr22:40314796
snp2,chr22:40767796
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0504
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39598562
searchrange_chr22_end,43408125
freq_snp1,0.3449
freq_snp2,0.3400
freq_S,0.1322
freq_K1,0.2127
freq_K2,0.2078
freq_O,0.4473
test1a_b_clade_min_p0.5,0.6478
test1a_r2_clade_min_p0.5,0.0060
test1a_b_mut_min_p0.5,0.7038
test1a_r2_mut_min_p0.5,0.0037
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[40501331, 40486820, 40520950]"
test1a_b_clade_min_p0.8,0.7592
test1a_r2_clade_min_p0.8,0.0060
test1a_b_mut_min_p0.8,0.8249
test1a_r2_mut_min_p0.8,0.0037
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[40501331, 40486820, 40520950]"
test1a_b_clade_min_p0.9,0.8175
test1a_r2_clade_min_p0.9,0.0060
test1a_b_mut_min_p0.9,0.8882
test1a_r2_mut_min_p0.9,0.0037
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[40501331, 40486820, 40520950]"
test1a_b_clade_min_p0.95,0.8656
test1a_r2_clade_min_p0.95,0.0060
test1a_b_mut_min_p0.95,0.9405
test1a_r2_mut_min_p0.95,0.0037
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[40501331, 40486820, 40520950]"
test1b_b_min,0.2859
test2_overall_min_b,0.4234
