Variable,Value
snp1,chr22:44758812
snp2,chr22:44865285
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1798
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44550828
searchrange_chr22_end,45127473
freq_snp1,0.4950
freq_snp2,0.5129
freq_S,0.2863
freq_K1,0.2087
freq_K2,0.2266
freq_O,0.2783
test1a_b_clade_min_p0.5,0.8041
test1a_r2_clade_min_p0.5,0.0106
test1a_b_mut_min_p0.5,1.2490
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44867120]
test1a_b_clade_min_p0.8,0.9425
test1a_r2_clade_min_p0.8,0.0106
test1a_b_mut_min_p0.8,1.4639
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44867120]
test1a_b_clade_min_p0.9,1.0148
test1a_r2_clade_min_p0.9,0.0106
test1a_b_mut_min_p0.9,1.5762
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44867120]
test1a_b_clade_min_p0.95,1.0745
test1a_r2_clade_min_p0.95,0.0106
test1a_b_mut_min_p0.95,1.6689
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44867120]
test1b_b_min,0.0474
test2_overall_min_b,0.3681
