Variable,Value
snp1,chr22:19142863
snp2,chr22:19597346
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4370
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18806553
searchrange_chr22_end,19843989
freq_snp1,0.0934
freq_snp2,0.1044
freq_S,0.0189
freq_K1,0.0746
freq_K2,0.0855
freq_O,0.8211
test1a_b_clade_min_p0.5,0.2316
test1a_r2_clade_min_p0.5,0.0030
test1a_b_mut_min_p0.5,0.3100
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[19184624, 19126154, 19033435]"
test1a_b_clade_min_p0.8,0.2714
test1a_r2_clade_min_p0.8,0.0030
test1a_b_mut_min_p0.8,0.3633
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[19184624, 19126154, 19033435]"
test1a_b_clade_min_p0.9,0.2922
test1a_r2_clade_min_p0.9,0.0030
test1a_b_mut_min_p0.9,0.3912
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[19184624, 19126154, 19033435]"
test1a_b_clade_min_p0.95,0.3094
test1a_r2_clade_min_p0.95,0.0030
test1a_b_mut_min_p0.95,0.4142
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[19184624, 19126154, 19033435]"
test1b_b_min,0.1205
test2_overall_min_b,0.6466
