Variable,Value
snp1,chr22:33201292
snp2,chr22:33653646
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4889
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32837756
searchrange_chr22_end,34067521
freq_snp1,0.0974
freq_snp2,0.0915
freq_S,0.0099
freq_K1,0.0875
freq_K2,0.0815
freq_O,0.8211
test1a_b_clade_min_p0.5,0.2720
test1a_r2_clade_min_p0.5,0.3976
test1a_b_mut_min_p0.5,0.3030
test1a_r2_mut_min_p0.5,0.3168
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33399821]
test1a_b_clade_min_p0.8,0.3188
test1a_r2_clade_min_p0.8,0.3976
test1a_b_mut_min_p0.8,0.3551
test1a_r2_mut_min_p0.8,0.3168
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33399821]
test1a_b_clade_min_p0.9,0.3432
test1a_r2_clade_min_p0.9,0.3976
test1a_b_mut_min_p0.9,0.3824
test1a_r2_mut_min_p0.9,0.3168
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33399821]
test1a_b_clade_min_p0.95,0.3634
test1a_r2_clade_min_p0.95,0.3976
test1a_b_mut_min_p0.95,0.4049
test1a_r2_mut_min_p0.95,0.3168
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33399821]
test1b_b_min,0.2556
test2_overall_min_b,0.8107
