Variable,Value
snp1,chr22:29840340
snp2,chr22:29931766
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.6694
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28191236
searchrange_chr22_end,31741616
freq_snp1,0.1123
freq_snp2,0.0994
freq_S,0.0040
freq_K1,0.1083
freq_K2,0.0954
freq_O,0.7922
test1a_b_clade_min_p0.5,0.1603
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.1603
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29856138, 29917955, 29834269]"
test1a_b_clade_min_p0.8,0.1879
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.1879
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29856138, 29917955, 29834269]"
test1a_b_clade_min_p0.9,0.2023
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.2023
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29856138, 29917955, 29834269]"
test1a_b_clade_min_p0.95,0.2142
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.2142
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29856138, 29917955, 29834269]"
test1b_b_min,0.1893
test2_overall_min_b,1.1714
