Variable,Value
snp1,chr22:33144000
snp2,chr22:33594600
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0306
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32829367
searchrange_chr22_end,34029738
freq_snp1,0.5070
freq_snp2,0.5070
freq_S,0.2694
freq_K1,0.2376
freq_K2,0.2376
freq_O,0.2555
test1a_b_clade_min_p0.5,0.7758
test1a_r2_clade_min_p0.5,0.0269
test1a_b_mut_min_p0.5,0.8239
test1a_r2_mut_min_p0.5,0.0253
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33239576]
test1a_b_clade_min_p0.8,0.9093
test1a_r2_clade_min_p0.8,0.0269
test1a_b_mut_min_p0.8,0.9657
test1a_r2_mut_min_p0.8,0.0253
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33239576]
test1a_b_clade_min_p0.9,0.9790
test1a_r2_clade_min_p0.9,0.0269
test1a_b_mut_min_p0.9,1.0398
test1a_r2_mut_min_p0.9,0.0253
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33239576]
test1a_b_clade_min_p0.95,1.0366
test1a_r2_clade_min_p0.95,0.0269
test1a_b_mut_min_p0.95,1.1010
test1a_r2_mut_min_p0.95,0.0253
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33239576]
test1b_b_min,0.0220
test2_overall_min_b,0.3614
