Variable,Value
snp1,chr22:42436166
snp2,chr22:42887689
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4740
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39957980
searchrange_chr22_end,43667783
freq_snp1,0.2256
freq_snp2,0.2028
freq_S,0.0457
freq_K1,0.1799
freq_K2,0.1571
freq_O,0.6173
test1a_b_clade_min_p0.5,0.3593
test1a_r2_clade_min_p0.5,0.0261
test1a_b_mut_min_p0.5,0.5584
test1a_r2_mut_min_p0.5,0.0278
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42912447]
test1a_b_clade_min_p0.8,0.4211
test1a_r2_clade_min_p0.8,0.0261
test1a_b_mut_min_p0.8,0.6545
test1a_r2_mut_min_p0.8,0.0278
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42912447]
test1a_b_clade_min_p0.9,0.4534
test1a_r2_clade_min_p0.9,0.0261
test1a_b_mut_min_p0.9,0.7047
test1a_r2_mut_min_p0.9,0.0278
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42912447]
test1a_b_clade_min_p0.95,0.4801
test1a_r2_clade_min_p0.95,0.0261
test1a_b_mut_min_p0.95,0.7462
test1a_r2_mut_min_p0.95,0.0278
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42912447]
test1b_b_min,0.2631
test2_overall_min_b,0.5385
