Variable,Value
snp1,chr22:48295697
snp2,chr22:48402739
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1736
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47938025
searchrange_chr22_end,48684505
freq_snp1,0.3022
freq_snp2,0.3111
freq_S,0.0845
freq_K1,0.2177
freq_K2,0.2266
freq_O,0.4712
test1a_b_clade_min_p0.5,0.4049
test1a_r2_clade_min_p0.5,0.0369
test1a_b_mut_min_p0.5,0.6800
test1a_r2_mut_min_p0.5,0.0099
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48025899]
test1a_b_clade_min_p0.8,0.4746
test1a_r2_clade_min_p0.8,0.0369
test1a_b_mut_min_p0.8,0.7970
test1a_r2_mut_min_p0.8,0.0099
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48025899]
test1a_b_clade_min_p0.9,0.5110
test1a_r2_clade_min_p0.9,0.0369
test1a_b_mut_min_p0.9,0.8582
test1a_r2_mut_min_p0.9,0.0099
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48025899]
test1a_b_clade_min_p0.95,0.5411
test1a_r2_clade_min_p0.95,0.0369
test1a_b_mut_min_p0.95,0.9087
test1a_r2_mut_min_p0.95,0.0099
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48025899]
test1b_b_min,0.1889
test2_overall_min_b,0.4716
