Variable,Value
snp1,chr22:27798439
snp2,chr22:27907813
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6977
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27645123
searchrange_chr22_end,28169033
freq_snp1,0.3370
freq_snp2,0.3241
freq_S,0.1173
freq_K1,0.2197
freq_K2,0.2068
freq_O,0.4563
test1a_b_clade_min_p0.5,0.6831
test1a_r2_clade_min_p0.5,0.0118
test1a_b_mut_min_p0.5,0.7672
test1a_r2_mut_min_p0.5,0.0118
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27803381]
test1a_b_clade_min_p0.8,0.8007
test1a_r2_clade_min_p0.8,0.0118
test1a_b_mut_min_p0.8,0.8992
test1a_r2_mut_min_p0.8,0.0118
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27803381]
test1a_b_clade_min_p0.9,0.8621
test1a_r2_clade_min_p0.9,0.0118
test1a_b_mut_min_p0.9,0.9682
test1a_r2_mut_min_p0.9,0.0118
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27803381]
test1a_b_clade_min_p0.95,0.9128
test1a_r2_clade_min_p0.95,0.0118
test1a_b_mut_min_p0.95,1.0252
test1a_r2_mut_min_p0.95,0.0118
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27803381]
test1b_b_min,0.3919
test2_overall_min_b,0.4426
