Variable,Value
snp1,chr22:32207316
snp2,chr22:32298356
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7857
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30121911
searchrange_chr22_end,32898994
freq_snp1,0.2256
freq_snp2,0.1968
freq_S,0.0000
freq_K1,0.2256
freq_K2,0.1968
freq_O,0.5775
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.9090
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.9090
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32244770]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.9568
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.9568
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32323398]
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.9568
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.9568
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32323398]
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.9568
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.9568
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32323398]
test1b_b_min,0.0000
test2_overall_min_b,0.0976
