Variable,Value
snp1,chr22:29978933
snp2,chr22:34554515
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.8108
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28194186
searchrange_chr22_end,35557473
freq_snp1,0.2406
freq_snp2,0.2078
freq_S,0.0517
freq_K1,0.1889
freq_K2,0.1561
freq_O,0.6034
test1a_b_clade_min_p0.5,0.7219
test1a_r2_clade_min_p0.5,0.0007
test1a_b_mut_min_p0.5,0.7219
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[32178208, 33479873, 32873027, 31456004, 29679374, 33371599, 31263955, 32995380, 31657558, 33113910, 30641503]"
test1a_b_clade_min_p0.8,0.8461
test1a_r2_clade_min_p0.8,0.0007
test1a_b_mut_min_p0.8,0.8461
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[32178208, 33479873, 32873027, 31456004, 29679374, 33371599, 31263955, 32995380, 31657558, 33113910, 30641503]"
test1a_b_clade_min_p0.9,0.9111
test1a_r2_clade_min_p0.9,0.0007
test1a_b_mut_min_p0.9,0.9111
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[32178208, 33479873, 32873027, 31456004, 29679374, 33371599, 31263955, 32995380, 31657558, 33113910, 30641503]"
test1a_b_clade_min_p0.95,0.9647
test1a_r2_clade_min_p0.95,0.0007
test1a_b_mut_min_p0.95,0.9647
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[32178208, 33479873, 32873027, 31456004, 29679374, 33371599, 31263955, 32995380, 31657558, 33113910, 30641503]"
test1b_b_min,0.5784
test2_overall_min_b,0.5461
