Variable,Value
snp1,chr22:43981422
snp2,chr22:44072202
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0715
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43499248
searchrange_chr22_end,44493794
freq_snp1,0.3151
freq_snp2,0.3241
freq_S,0.1431
freq_K1,0.1720
freq_K2,0.1809
freq_O,0.5040
test1a_b_clade_min_p0.5,0.2283
test1a_r2_clade_min_p0.5,0.0622
test1a_b_mut_min_p0.5,0.2522
test1a_r2_mut_min_p0.5,0.9685
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43994572, 44007509]"
test1a_b_clade_min_p0.8,0.2676
test1a_r2_clade_min_p0.8,0.0622
test1a_b_mut_min_p0.8,0.2956
test1a_r2_mut_min_p0.8,0.9685
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43994572, 44007509]"
test1a_b_clade_min_p0.9,0.2882
test1a_r2_clade_min_p0.9,0.0622
test1a_b_mut_min_p0.9,0.3182
test1a_r2_mut_min_p0.9,0.9685
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43994572, 44007509]"
test1a_b_clade_min_p0.95,0.3051
test1a_r2_clade_min_p0.95,0.0622
test1a_b_mut_min_p0.95,0.3370
test1a_r2_mut_min_p0.95,0.9685
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43994572, 44007509]"
test1b_b_min,0.0084
test2_overall_min_b,0.3643
