Variable,Value
snp1,chr22:32524118
snp2,chr22:32615390
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6196
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30674015
searchrange_chr22_end,32950665
freq_snp1,0.3360
freq_snp2,0.3310
freq_S,0.1123
freq_K1,0.2237
freq_K2,0.2187
freq_O,0.4453
test1a_b_clade_min_p0.5,0.2708
test1a_r2_clade_min_p0.5,0.0741
test1a_b_mut_min_p0.5,0.3067
test1a_r2_mut_min_p0.5,0.0637
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32648612]
test1a_b_clade_min_p0.8,0.3174
test1a_r2_clade_min_p0.8,0.0741
test1a_b_mut_min_p0.8,0.3594
test1a_r2_mut_min_p0.8,0.0637
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32648612]
test1a_b_clade_min_p0.9,0.3417
test1a_r2_clade_min_p0.9,0.0741
test1a_b_mut_min_p0.9,0.3870
test1a_r2_mut_min_p0.9,0.0637
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32648612]
test1a_b_clade_min_p0.95,0.3619
test1a_r2_clade_min_p0.95,0.0741
test1a_b_mut_min_p0.95,0.4098
test1a_r2_mut_min_p0.95,0.0637
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32648612]
test1b_b_min,0.2064
test2_overall_min_b,0.3857
