Variable,Value
snp1,chr22:30509937
snp2,chr22:30605972
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5544
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204787
searchrange_chr22_end,32327143
freq_snp1,0.3300
freq_snp2,0.3419
freq_S,0.1044
freq_K1,0.2256
freq_K2,0.2376
freq_O,0.4324
test1a_b_clade_min_p0.5,0.2331
test1a_r2_clade_min_p0.5,0.0383
test1a_b_mut_min_p0.5,0.2622
test1a_r2_mut_min_p0.5,0.0139
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30604794]
test1a_b_clade_min_p0.8,0.2732
test1a_r2_clade_min_p0.8,0.0383
test1a_b_mut_min_p0.8,0.3073
test1a_r2_mut_min_p0.8,0.0139
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30604794]
test1a_b_clade_min_p0.9,0.2941
test1a_r2_clade_min_p0.9,0.0383
test1a_b_mut_min_p0.9,0.3309
test1a_r2_mut_min_p0.9,0.0139
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30604794]
test1a_b_clade_min_p0.95,0.3115
test1a_r2_clade_min_p0.95,0.0383
test1a_b_mut_min_p0.95,0.3503
test1a_r2_mut_min_p0.95,0.0139
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30604794]
test1b_b_min,0.1269
test2_overall_min_b,0.3777
