Variable,Value
snp1,chr22:48417345
snp2,chr22:48526673
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1637
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47985014
searchrange_chr22_end,48738800
freq_snp1,0.2237
freq_snp2,0.2048
freq_S,0.0358
freq_K1,0.1879
freq_K2,0.1690
freq_O,0.6074
test1a_b_clade_min_p0.5,0.3211
test1a_r2_clade_min_p0.5,0.0028
test1a_b_mut_min_p0.5,0.3809
test1a_r2_mut_min_p0.5,0.0028
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48585666]
test1a_b_clade_min_p0.8,0.3764
test1a_r2_clade_min_p0.8,0.0028
test1a_b_mut_min_p0.8,0.4464
test1a_r2_mut_min_p0.8,0.0028
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48585666]
test1a_b_clade_min_p0.9,0.4053
test1a_r2_clade_min_p0.9,0.0028
test1a_b_mut_min_p0.9,0.4806
test1a_r2_mut_min_p0.9,0.0028
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48585666]
test1a_b_clade_min_p0.95,0.4291
test1a_r2_clade_min_p0.95,0.0028
test1a_b_mut_min_p0.95,0.5089
test1a_r2_mut_min_p0.95,0.0028
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48585666]
test1b_b_min,0.1492
test2_overall_min_b,0.6009
