Variable,Value
snp1,chr22:34331146
snp2,chr22:34801040
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3012
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33766143
searchrange_chr22_end,35763613
freq_snp1,0.0934
freq_snp2,0.0716
freq_S,0.0070
freq_K1,0.0865
freq_K2,0.0646
freq_O,0.8419
test1a_b_clade_min_p0.5,0.2541
test1a_r2_clade_min_p0.5,0.4546
test1a_b_mut_min_p0.5,0.2574
test1a_r2_mut_min_p0.5,0.4269
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34296655]
test1a_b_clade_min_p0.8,0.2978
test1a_r2_clade_min_p0.8,0.4546
test1a_b_mut_min_p0.8,0.3017
test1a_r2_mut_min_p0.8,0.4269
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34296655]
test1a_b_clade_min_p0.9,0.3207
test1a_r2_clade_min_p0.9,0.4546
test1a_b_mut_min_p0.9,0.3249
test1a_r2_mut_min_p0.9,0.4269
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34296655]
test1a_b_clade_min_p0.95,0.3396
test1a_r2_clade_min_p0.95,0.4546
test1a_b_mut_min_p0.95,0.3440
test1a_r2_mut_min_p0.95,0.4269
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34296655]
test1b_b_min,0.1771
test2_overall_min_b,0.8776
