Variable,Value
snp1,chr22:44561471
snp2,chr22:49100653
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3758
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44333626
searchrange_chr22_end,49320947
freq_snp1,0.1958
freq_snp2,0.1889
freq_S,0.0358
freq_K1,0.1600
freq_K2,0.1531
freq_O,0.6511
test1a_b_clade_min_p0.5,0.5681
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.5681
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49116974]
test1a_b_clade_min_p0.8,0.6659
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.6659
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49116974]
test1a_b_clade_min_p0.9,0.7170
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.7170
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49116974]
test1a_b_clade_min_p0.95,0.7592
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.7592
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49116974]
test1b_b_min,0.2885
test2_overall_min_b,0.5721
