Variable,Value
snp1,chr22:30659863
snp2,chr22:31136135
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5819
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28376526
searchrange_chr22_end,32666398
freq_snp1,0.3151
freq_snp2,0.2932
freq_S,0.0865
freq_K1,0.2286
freq_K2,0.2068
freq_O,0.4781
test1a_b_clade_min_p0.5,0.5554
test1a_r2_clade_min_p0.5,0.0291
test1a_b_mut_min_p0.5,0.6936
test1a_r2_mut_min_p0.5,0.0058
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32526630]
test1a_b_clade_min_p0.8,0.6509
test1a_r2_clade_min_p0.8,0.0291
test1a_b_mut_min_p0.8,0.8130
test1a_r2_mut_min_p0.8,0.0058
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32526630]
test1a_b_clade_min_p0.9,0.7009
test1a_r2_clade_min_p0.9,0.0291
test1a_b_mut_min_p0.9,0.8753
test1a_r2_mut_min_p0.9,0.0058
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32526630]
test1a_b_clade_min_p0.95,0.7421
test1a_r2_clade_min_p0.95,0.0291
test1a_b_mut_min_p0.95,0.9269
test1a_r2_mut_min_p0.95,0.0058
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32526630]
test1b_b_min,0.3055
test2_overall_min_b,0.4620
