Variable,Value
snp1,chr22:49445679
snp2,chr22:49913991
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.1086
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49245929
searchrange_chr22_end,50612202
freq_snp1,0.0875
freq_snp2,0.0775
freq_S,0.0060
freq_K1,0.0815
freq_K2,0.0716
freq_O,0.8410
test1a_b_clade_min_p0.5,0.2880
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.2880
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[50055575]
test1a_b_clade_min_p0.8,0.3376
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.3376
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[50055575]
test1a_b_clade_min_p0.9,0.3635
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.3635
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[50055575]
test1a_b_clade_min_p0.95,0.3848
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.3848
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[50055575]
test1b_b_min,0.2483
test2_overall_min_b,0.9169
