Variable,Value
snp1,chr22:40153879
snp2,chr22:44655067
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4689
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39577748
searchrange_chr22_end,44819618
freq_snp1,0.0875
freq_snp2,0.1133
freq_S,0.0050
freq_K1,0.0825
freq_K2,0.1083
freq_O,0.8042
test1a_b_clade_min_p0.5,0.3864
test1a_r2_clade_min_p0.5,0.0092
test1a_b_mut_min_p0.5,0.4624
test1a_r2_mut_min_p0.5,0.1057
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40108942]
test1a_b_clade_min_p0.8,0.4529
test1a_r2_clade_min_p0.8,0.0092
test1a_b_mut_min_p0.8,0.5420
test1a_r2_mut_min_p0.8,0.1057
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40108942]
test1a_b_clade_min_p0.9,0.4877
test1a_r2_clade_min_p0.9,0.0092
test1a_b_mut_min_p0.9,0.5836
test1a_r2_mut_min_p0.9,0.1057
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40108942]
test1a_b_clade_min_p0.95,0.5164
test1a_r2_clade_min_p0.95,0.0092
test1a_b_mut_min_p0.95,0.6179
test1a_r2_mut_min_p0.95,0.1057
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40108942]
test1b_b_min,0.2036
test2_overall_min_b,1.1408
