Variable,Value
snp1,chr22:40081214
snp2,chr22:40171535
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4002
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39411286
searchrange_chr22_end,43018363
freq_snp1,0.2386
freq_snp2,0.2197
freq_S,0.0626
freq_K1,0.1759
freq_K2,0.1571
freq_O,0.6044
test1a_b_clade_min_p0.5,0.3450
test1a_r2_clade_min_p0.5,0.3657
test1a_b_mut_min_p0.5,0.5155
test1a_r2_mut_min_p0.5,0.1651
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[40102877, 40144693]"
test1a_b_clade_min_p0.8,0.4044
test1a_r2_clade_min_p0.8,0.3657
test1a_b_mut_min_p0.8,0.6042
test1a_r2_mut_min_p0.8,0.1651
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[40102877, 40144693]"
test1a_b_clade_min_p0.9,0.4354
test1a_r2_clade_min_p0.9,0.3657
test1a_b_mut_min_p0.9,0.6506
test1a_r2_mut_min_p0.9,0.1651
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[40102877, 40144693]"
test1a_b_clade_min_p0.95,0.4611
test1a_r2_clade_min_p0.95,0.3657
test1a_b_mut_min_p0.95,0.6889
test1a_r2_mut_min_p0.95,0.1651
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[40102877, 40144693]"
test1b_b_min,0.2475
test2_overall_min_b,0.5003
