Variable,Value
snp1,chr22:17862153
snp2,chr22:18314179
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3966
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17730206
searchrange_chr22_end,18670001
freq_snp1,0.4990
freq_snp2,0.4950
freq_S,0.2396
freq_K1,0.2594
freq_K2,0.2555
freq_O,0.2455
test1a_b_clade_min_p0.5,1.0964
test1a_r2_clade_min_p0.5,0.0138
test1a_b_mut_min_p0.5,1.3625
test1a_r2_mut_min_p0.5,0.0089
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18270976]
test1a_b_clade_min_p0.8,1.2850
test1a_r2_clade_min_p0.8,0.0138
test1a_b_mut_min_p0.8,1.5969
test1a_r2_mut_min_p0.8,0.0089
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18270976]
test1a_b_clade_min_p0.9,1.3836
test1a_r2_clade_min_p0.9,0.0138
test1a_b_mut_min_p0.9,1.7194
test1a_r2_mut_min_p0.9,0.0089
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18270976]
test1a_b_clade_min_p0.95,1.4651
test1a_r2_clade_min_p0.95,0.0138
test1a_b_mut_min_p0.95,1.8206
test1a_r2_mut_min_p0.95,0.0089
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18270976]
test1b_b_min,0.1132
test2_overall_min_b,0.3539
