Variable,Value
snp1,chr22:49397543
snp2,chr22:49491275
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7218
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49230818
searchrange_chr22_end,49666294
freq_snp1,0.4742
freq_snp2,0.5159
freq_S,0.2107
freq_K1,0.2634
freq_K2,0.3052
freq_O,0.2207
test1a_b_clade_min_p0.5,0.5152
test1a_r2_clade_min_p0.5,0.0290
test1a_b_mut_min_p0.5,0.8280
test1a_r2_mut_min_p0.5,0.0331
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[49405898, 49405340, 49404741, 49412436]"
test1a_b_clade_min_p0.8,0.6039
test1a_r2_clade_min_p0.8,0.0290
test1a_b_mut_min_p0.8,0.9704
test1a_r2_mut_min_p0.8,0.0331
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[49405898, 49405340, 49404741, 49412436]"
test1a_b_clade_min_p0.9,0.6502
test1a_r2_clade_min_p0.9,0.0290
test1a_b_mut_min_p0.9,1.0449
test1a_r2_mut_min_p0.9,0.0331
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[49405898, 49405340, 49404741, 49412436]"
test1a_b_clade_min_p0.95,0.6885
test1a_r2_clade_min_p0.95,0.0290
test1a_b_mut_min_p0.95,1.1064
test1a_r2_mut_min_p0.95,0.0331
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[49405898, 49405340, 49404741, 49412436]"
test1b_b_min,0.1928
test2_overall_min_b,0.3730
