Variable,Value
snp1,chr22:43820094
snp2,chr22:43911781
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6383
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43183976
searchrange_chr22_end,44474395
freq_snp1,0.5239
freq_snp2,0.5328
freq_S,0.2684
freq_K1,0.2555
freq_K2,0.2644
freq_O,0.2117
test1a_b_clade_min_p0.5,0.5094
test1a_r2_clade_min_p0.5,0.0011
test1a_b_mut_min_p0.5,0.5187
test1a_r2_mut_min_p0.5,0.0141
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43777008, 43776561, 43783252, 43779511, 43777034]"
test1a_b_clade_min_p0.8,0.5970
test1a_r2_clade_min_p0.8,0.0011
test1a_b_mut_min_p0.8,0.6079
test1a_r2_mut_min_p0.8,0.0141
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43777008, 43776561, 43783252, 43779511, 43777034]"
test1a_b_clade_min_p0.9,0.6428
test1a_r2_clade_min_p0.9,0.0011
test1a_b_mut_min_p0.9,0.6545
test1a_r2_mut_min_p0.9,0.0141
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43777008, 43776561, 43783252, 43779511, 43777034]"
test1a_b_clade_min_p0.95,0.6807
test1a_r2_clade_min_p0.95,0.0011
test1a_b_mut_min_p0.95,0.6931
test1a_r2_mut_min_p0.95,0.0141
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43777008, 43776561, 43783252, 43779511, 43777034]"
test1b_b_min,0.2860
test2_overall_min_b,0.3654
