Variable,Value
snp1,chr22:18624344
snp2,chr22:19139840
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.9499
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18273566
searchrange_chr22_end,19696287
freq_snp1,0.2227
freq_snp2,0.2038
freq_S,0.0437
freq_K1,0.1789
freq_K2,0.1600
freq_O,0.6173
test1a_b_clade_min_p0.5,0.5251
test1a_r2_clade_min_p0.5,0.0013
test1a_b_mut_min_p0.5,0.6202
test1a_r2_mut_min_p0.5,0.0020
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[18379440, 18391624, 18309455]"
test1a_b_clade_min_p0.8,0.6154
test1a_r2_clade_min_p0.8,0.0013
test1a_b_mut_min_p0.8,0.7269
test1a_r2_mut_min_p0.8,0.0020
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[18379440, 18391624, 18309455]"
test1a_b_clade_min_p0.9,0.6627
test1a_r2_clade_min_p0.9,0.0013
test1a_b_mut_min_p0.9,0.7826
test1a_r2_mut_min_p0.9,0.0020
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[18379440, 18391624, 18309455]"
test1a_b_clade_min_p0.95,0.7016
test1a_r2_clade_min_p0.95,0.0013
test1a_b_mut_min_p0.95,0.8287
test1a_r2_mut_min_p0.95,0.0020
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[18379440, 18391624, 18309455]"
test1b_b_min,0.6503
test2_overall_min_b,0.5859
