Variable,Value
snp1,chr22:45007451
snp2,chr22:49526160
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0404
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44742112
searchrange_chr22_end,49686566
freq_snp1,0.3250
freq_snp2,0.3002
freq_S,0.0984
freq_K1,0.2266
freq_K2,0.2018
freq_O,0.4732
test1a_b_clade_min_p0.5,0.9120
test1a_r2_clade_min_p0.5,0.0015
test1a_b_mut_min_p0.5,0.9995
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49508297]
test1a_b_clade_min_p0.8,1.0689
test1a_r2_clade_min_p0.8,0.0015
test1a_b_mut_min_p0.8,1.1715
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49508297]
test1a_b_clade_min_p0.9,1.1509
test1a_r2_clade_min_p0.9,0.0015
test1a_b_mut_min_p0.9,1.2614
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49508297]
test1a_b_clade_min_p0.95,1.2187
test1a_r2_clade_min_p0.95,0.0015
test1a_b_mut_min_p0.95,1.3356
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49508297]
test1b_b_min,0.4006
test2_overall_min_b,0.4607
