Variable,Value
snp1,chr22:47965220
snp2,chr22:48058276
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4258
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47577158
searchrange_chr22_end,48482627
freq_snp1,0.0726
freq_snp2,0.0875
freq_S,0.0070
freq_K1,0.0656
freq_K2,0.0805
freq_O,0.8469
test1a_b_clade_min_p0.5,0.1828
test1a_r2_clade_min_p0.5,0.0443
test1a_b_mut_min_p0.5,0.2232
test1a_r2_mut_min_p0.5,0.0221
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47952495]
test1a_b_clade_min_p0.8,0.2143
test1a_r2_clade_min_p0.8,0.0443
test1a_b_mut_min_p0.8,0.2616
test1a_r2_mut_min_p0.8,0.0221
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47952495]
test1a_b_clade_min_p0.9,0.2307
test1a_r2_clade_min_p0.9,0.0443
test1a_b_mut_min_p0.9,0.2817
test1a_r2_mut_min_p0.9,0.0221
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47952495]
test1a_b_clade_min_p0.95,0.2443
test1a_r2_clade_min_p0.95,0.0443
test1a_b_mut_min_p0.95,0.2983
test1a_r2_mut_min_p0.95,0.0221
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47952495]
test1b_b_min,0.1694
test2_overall_min_b,0.8703
