Variable,Value
snp1,chr22:25313773
snp2,chr22:29877378
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3492
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24407144
searchrange_chr22_end,31534456
freq_snp1,0.2078
freq_snp2,0.2296
freq_S,0.0527
freq_K1,0.1551
freq_K2,0.1769
freq_O,0.6153
test1a_b_clade_min_p0.5,0.7686
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.8501
test1a_r2_mut_min_p0.5,0.0006
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28214145, 29093510, 28215350, 28762440, 28322551, 29009724]"
test1a_b_clade_min_p0.8,0.9009
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.9963
test1a_r2_mut_min_p0.8,0.0006
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28214145, 29093510, 28215350, 28762440, 28322551, 29009724]"
test1a_b_clade_min_p0.9,0.9700
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,1.0728
test1a_r2_mut_min_p0.9,0.0006
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28214145, 29093510, 28215350, 28762440, 28322551, 29009724]"
test1a_b_clade_min_p0.95,1.0271
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,1.1359
test1a_r2_mut_min_p0.95,0.0006
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28214145, 29093510, 28215350, 28762440, 28322551, 29009724]"
test1b_b_min,0.5433
test2_overall_min_b,0.5341
