Variable,Value
snp1,chr22:33647517
snp2,chr22:33749143
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5796
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32997053
searchrange_chr22_end,34270331
freq_snp1,0.3201
freq_snp2,0.3022
freq_S,0.1153
freq_K1,0.2048
freq_K2,0.1869
freq_O,0.4930
test1a_b_clade_min_p0.5,0.4702
test1a_r2_clade_min_p0.5,0.2498
test1a_b_mut_min_p0.5,0.6359
test1a_r2_mut_min_p0.5,0.1389
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33685536]
test1a_b_clade_min_p0.8,0.5512
test1a_r2_clade_min_p0.8,0.2498
test1a_b_mut_min_p0.8,0.7453
test1a_r2_mut_min_p0.8,0.1389
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33685536]
test1a_b_clade_min_p0.9,0.5934
test1a_r2_clade_min_p0.9,0.2498
test1a_b_mut_min_p0.9,0.8024
test1a_r2_mut_min_p0.9,0.1389
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33685536]
test1a_b_clade_min_p0.95,0.6284
test1a_r2_clade_min_p0.95,0.2498
test1a_b_mut_min_p0.95,0.8497
test1a_r2_mut_min_p0.95,0.1389
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33685536]
test1b_b_min,0.2584
test2_overall_min_b,0.4363
