Variable,Value
snp1,chr22:37403377
snp2,chr22:37908020
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2579
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37150819
searchrange_chr22_end,38713390
freq_snp1,0.5010
freq_snp2,0.4950
freq_S,0.2376
freq_K1,0.2634
freq_K2,0.2575
freq_O,0.2416
test1a_b_clade_min_p0.5,0.9722
test1a_r2_clade_min_p0.5,0.0111
test1a_b_mut_min_p0.5,1.0716
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37568670]
test1a_b_clade_min_p0.8,1.1395
test1a_r2_clade_min_p0.8,0.0111
test1a_b_mut_min_p0.8,1.2559
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37568670]
test1a_b_clade_min_p0.9,1.2269
test1a_r2_clade_min_p0.9,0.0111
test1a_b_mut_min_p0.9,1.3523
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37568670]
test1a_b_clade_min_p0.95,1.2991
test1a_r2_clade_min_p0.95,0.0111
test1a_b_mut_min_p0.95,1.4319
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37568670]
test1b_b_min,0.2715
test2_overall_min_b,0.3602
