Variable,Value
snp1,chr22:28805520
snp2,chr22:33306476
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6776
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28000547
searchrange_chr22_end,33763423
freq_snp1,0.0815
freq_snp2,0.0954
freq_S,0.0050
freq_K1,0.0765
freq_K2,0.0905
freq_O,0.8280
test1a_b_clade_min_p0.5,0.3272
test1a_r2_clade_min_p0.5,0.2648
test1a_b_mut_min_p0.5,0.3272
test1a_r2_mut_min_p0.5,0.2648
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28817724, 28946468]"
test1a_b_clade_min_p0.8,0.3835
test1a_r2_clade_min_p0.8,0.2648
test1a_b_mut_min_p0.8,0.3835
test1a_r2_mut_min_p0.8,0.2648
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28817724, 28946468]"
test1a_b_clade_min_p0.9,0.4129
test1a_r2_clade_min_p0.9,0.2648
test1a_b_mut_min_p0.9,0.4129
test1a_r2_mut_min_p0.9,0.2648
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28817724, 28946468]"
test1a_b_clade_min_p0.95,0.4372
test1a_r2_clade_min_p0.95,0.2648
test1a_b_mut_min_p0.95,0.4372
test1a_r2_mut_min_p0.95,0.2648
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28817724, 28946468]"
test1b_b_min,0.2532
test2_overall_min_b,1.0593
