Variable,Value
snp1,chr22:25367134
snp2,chr22:25463789
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4374
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24605858
searchrange_chr22_end,25931077
freq_snp1,0.1083
freq_snp2,0.0994
freq_S,0.0050
freq_K1,0.1034
freq_K2,0.0944
freq_O,0.7972
test1a_b_clade_min_p0.5,0.2093
test1a_r2_clade_min_p0.5,0.0118
test1a_b_mut_min_p0.5,0.2093
test1a_r2_mut_min_p0.5,0.0118
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[25276776, 25350793, 25231338, 24605832, 24965100, 25136429, 25237742, 24660789, 24617046, 25382044]"
test1a_b_clade_min_p0.8,0.2453
test1a_r2_clade_min_p0.8,0.0118
test1a_b_mut_min_p0.8,0.2453
test1a_r2_mut_min_p0.8,0.0118
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[25276776, 25350793, 25231338, 24605832, 24965100, 25136429, 25237742, 24660789, 24617046, 25382044]"
test1a_b_clade_min_p0.9,0.2641
test1a_r2_clade_min_p0.9,0.0118
test1a_b_mut_min_p0.9,0.2641
test1a_r2_mut_min_p0.9,0.0118
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[25276776, 25350793, 25231338, 24605832, 24965100, 25136429, 25237742, 24660789, 24617046, 25382044]"
test1a_b_clade_min_p0.95,0.2796
test1a_r2_clade_min_p0.95,0.0118
test1a_b_mut_min_p0.95,0.2796
test1a_r2_mut_min_p0.95,0.0118
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[25276776, 25350793, 25231338, 24605832, 24965100, 25136429, 25237742, 24660789, 24617046, 25382044]"
test1b_b_min,0.1945
test2_overall_min_b,1.1228
