Variable,Value
snp1,chr22:35775018
snp2,chr22:35866807
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4400
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34806655
searchrange_chr22_end,36460656
freq_snp1,0.5169
freq_snp2,0.5149
freq_S,0.2813
freq_K1,0.2356
freq_K2,0.2336
freq_O,0.2495
test1a_b_clade_min_p0.5,0.9416
test1a_r2_clade_min_p0.5,0.0116
test1a_b_mut_min_p0.5,1.1941
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35706148]
test1a_b_clade_min_p0.8,1.1036
test1a_r2_clade_min_p0.8,0.0116
test1a_b_mut_min_p0.8,1.3996
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35706148]
test1a_b_clade_min_p0.9,1.1883
test1a_r2_clade_min_p0.9,0.0116
test1a_b_mut_min_p0.9,1.5070
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35706148]
test1a_b_clade_min_p0.95,1.2582
test1a_r2_clade_min_p0.95,0.0116
test1a_b_mut_min_p0.95,1.5957
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35706148]
test1b_b_min,0.1056
test2_overall_min_b,0.3666
