Variable,Value
snp1,chr22:31274157
snp2,chr22:35775478
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4336
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29622858
searchrange_chr22_end,35967599
freq_snp1,0.3101
freq_snp2,0.3370
freq_S,0.0964
freq_K1,0.2137
freq_K2,0.2406
freq_O,0.4493
test1a_b_clade_min_p0.5,0.8892
test1a_r2_clade_min_p0.5,0.0019
test1a_b_mut_min_p0.5,1.0287
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35563682]
test1a_b_clade_min_p0.8,1.0422
test1a_r2_clade_min_p0.8,0.0019
test1a_b_mut_min_p0.8,1.2057
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35563682]
test1a_b_clade_min_p0.9,1.1222
test1a_r2_clade_min_p0.9,0.0019
test1a_b_mut_min_p0.9,1.2982
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35563682]
test1a_b_clade_min_p0.95,1.1882
test1a_r2_clade_min_p0.95,0.0019
test1a_b_mut_min_p0.95,1.3746
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35563682]
test1b_b_min,0.4621
test2_overall_min_b,0.4654
