Variable,Value
snp1,chr22:28454720
snp2,chr22:32960739
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2224
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27993276
searchrange_chr22_end,33519843
freq_snp1,0.2286
freq_snp2,0.2346
freq_S,0.0547
freq_K1,0.1740
freq_K2,0.1799
freq_O,0.5915
test1a_b_clade_min_p0.5,0.6297
test1a_r2_clade_min_p0.5,0.0116
test1a_b_mut_min_p0.5,0.6677
test1a_r2_mut_min_p0.5,0.0072
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[33490976, 33510322, 33492060]"
test1a_b_clade_min_p0.8,0.7380
test1a_r2_clade_min_p0.8,0.0116
test1a_b_mut_min_p0.8,0.7825
test1a_r2_mut_min_p0.8,0.0072
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[33490976, 33510322, 33492060]"
test1a_b_clade_min_p0.9,0.7946
test1a_r2_clade_min_p0.9,0.0116
test1a_b_mut_min_p0.9,0.8426
test1a_r2_mut_min_p0.9,0.0072
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[33490976, 33510322, 33492060]"
test1a_b_clade_min_p0.95,0.8414
test1a_r2_clade_min_p0.95,0.0116
test1a_b_mut_min_p0.95,0.8922
test1a_r2_mut_min_p0.95,0.0072
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[33490976, 33510322, 33492060]"
test1b_b_min,0.3000
test2_overall_min_b,0.5216
