Variable,Value
snp1,chr22:23474364
snp2,chr22:23938453
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.6273
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23142968
searchrange_chr22_end,24999104
freq_snp1,0.0875
freq_snp2,0.0994
freq_S,0.0070
freq_K1,0.0805
freq_K2,0.0924
freq_O,0.8201
test1a_b_clade_min_p0.5,0.3120
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.3120
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24813922, 24096303, 24260849, 24707826, 24800980, 24458427, 24470140, 24429885]"
test1a_b_clade_min_p0.8,0.3656
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.3656
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24813922, 24096303, 24260849, 24707826, 24800980, 24458427, 24470140, 24429885]"
test1a_b_clade_min_p0.9,0.3937
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.3937
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24813922, 24096303, 24260849, 24707826, 24800980, 24458427, 24470140, 24429885]"
test1a_b_clade_min_p0.95,0.4169
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.4169
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24813922, 24096303, 24260849, 24707826, 24800980, 24458427, 24470140, 24429885]"
test1b_b_min,0.3020
test2_overall_min_b,0.9211
