Variable,Value
snp1,chr22:26558605
snp2,chr22:27018993
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7579
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26282999
searchrange_chr22_end,27234939
freq_snp1,0.4821
freq_snp2,0.4751
freq_S,0.2445
freq_K1,0.2376
freq_K2,0.2306
freq_O,0.2873
test1a_b_clade_min_p0.5,0.8882
test1a_r2_clade_min_p0.5,0.0925
test1a_b_mut_min_p0.5,0.8882
test1a_r2_mut_min_p0.5,0.0925
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26800706]
test1a_b_clade_min_p0.8,1.0410
test1a_r2_clade_min_p0.8,0.0925
test1a_b_mut_min_p0.8,1.0410
test1a_r2_mut_min_p0.8,0.0925
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26800706]
test1a_b_clade_min_p0.9,1.1209
test1a_r2_clade_min_p0.9,0.0925
test1a_b_mut_min_p0.9,1.1209
test1a_r2_mut_min_p0.9,0.0925
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26800706]
test1a_b_clade_min_p0.95,1.1869
test1a_r2_clade_min_p0.95,0.0925
test1a_b_mut_min_p0.95,1.1869
test1a_r2_mut_min_p0.95,0.0925
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26800706]
test1b_b_min,0.3389
test2_overall_min_b,0.3698
