Variable,Value
snp1,chr22:17412657
snp2,chr22:21992998
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6835
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16793829
searchrange_chr22_end,22553730
freq_snp1,0.2515
freq_snp2,0.2406
freq_S,0.0606
freq_K1,0.1909
freq_K2,0.1799
freq_O,0.5686
test1a_b_clade_min_p0.5,0.7824
test1a_r2_clade_min_p0.5,0.0090
test1a_b_mut_min_p0.5,0.8687
test1a_r2_mut_min_p0.5,0.0028
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[21260050, 21020467]"
test1a_b_clade_min_p0.8,0.9170
test1a_r2_clade_min_p0.8,0.0090
test1a_b_mut_min_p0.8,1.0182
test1a_r2_mut_min_p0.8,0.0028
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[21260050, 21020467]"
test1a_b_clade_min_p0.9,0.9873
test1a_r2_clade_min_p0.9,0.0090
test1a_b_mut_min_p0.9,1.0963
test1a_r2_mut_min_p0.9,0.0028
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[21260050, 21020467]"
test1a_b_clade_min_p0.95,1.0454
test1a_r2_clade_min_p0.95,0.0090
test1a_b_mut_min_p0.95,1.1608
test1a_r2_mut_min_p0.95,0.0028
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[21260050, 21020467]"
test1b_b_min,0.4465
test2_overall_min_b,0.5401
