Variable,Value
snp1,chr22:45442313
snp2,chr22:49944764
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0931
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45154314
searchrange_chr22_end,50818416
freq_snp1,0.5129
freq_snp2,0.5189
freq_S,0.2505
freq_K1,0.2624
freq_K2,0.2684
freq_O,0.2187
test1a_b_clade_min_p0.5,1.0992
test1a_r2_clade_min_p0.5,0.0099
test1a_b_mut_min_p0.5,1.3305
test1a_r2_mut_min_p0.5,0.0047
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46283016]
test1a_b_clade_min_p0.8,1.2883
test1a_r2_clade_min_p0.8,0.0099
test1a_b_mut_min_p0.8,1.5594
test1a_r2_mut_min_p0.8,0.0047
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46283016]
test1a_b_clade_min_p0.9,1.3872
test1a_r2_clade_min_p0.9,0.0099
test1a_b_mut_min_p0.9,1.6790
test1a_r2_mut_min_p0.9,0.0047
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46283016]
test1a_b_clade_min_p0.95,1.4688
test1a_r2_clade_min_p0.95,0.0099
test1a_b_mut_min_p0.95,1.7778
test1a_r2_mut_min_p0.95,0.0047
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46283016]
test1b_b_min,0.4947
test2_overall_min_b,0.3570
