Variable,Value
snp1,chr22:27423907
snp2,chr22:27516611
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.0781
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27223034
searchrange_chr22_end,27682112
freq_snp1,0.2197
freq_snp2,0.2058
freq_S,0.0567
freq_K1,0.1630
freq_K2,0.1491
freq_O,0.6312
test1a_b_clade_min_p0.5,0.4802
test1a_r2_clade_min_p0.5,0.2097
test1a_b_mut_min_p0.5,0.6129
test1a_r2_mut_min_p0.5,0.1170
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27489423]
test1a_b_clade_min_p0.8,0.5628
test1a_r2_clade_min_p0.8,0.2097
test1a_b_mut_min_p0.8,0.7184
test1a_r2_mut_min_p0.8,0.1170
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27489423]
test1a_b_clade_min_p0.9,0.6060
test1a_r2_clade_min_p0.9,0.2097
test1a_b_mut_min_p0.9,0.7735
test1a_r2_mut_min_p0.9,0.1170
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27489423]
test1a_b_clade_min_p0.95,0.6417
test1a_r2_clade_min_p0.95,0.2097
test1a_b_mut_min_p0.95,0.8190
test1a_r2_mut_min_p0.95,0.1170
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27489423]
test1b_b_min,0.3128
test2_overall_min_b,0.5214
