Variable,Value
snp1,chr22:34042785
snp2,chr22:38571702
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8248
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33599230
searchrange_chr22_end,39314099
freq_snp1,0.3330
freq_snp2,0.3241
freq_S,0.1054
freq_K1,0.2276
freq_K2,0.2187
freq_O,0.4483
test1a_b_clade_min_p0.5,0.8834
test1a_r2_clade_min_p0.5,0.0595
test1a_b_mut_min_p0.5,0.9547
test1a_r2_mut_min_p0.5,0.0509
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33868202]
test1a_b_clade_min_p0.8,1.0354
test1a_r2_clade_min_p0.8,0.0595
test1a_b_mut_min_p0.8,1.1189
test1a_r2_mut_min_p0.8,0.0509
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33868202]
test1a_b_clade_min_p0.9,1.1148
test1a_r2_clade_min_p0.9,0.0595
test1a_b_mut_min_p0.9,1.2048
test1a_r2_mut_min_p0.9,0.0509
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33868202]
test1a_b_clade_min_p0.95,1.1805
test1a_r2_clade_min_p0.95,0.0595
test1a_b_mut_min_p0.95,1.2757
test1a_r2_mut_min_p0.95,0.0509
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33868202]
test1b_b_min,0.5297
test2_overall_min_b,0.4472
