Variable,Value
snp1,chr22:41036290
snp2,chr22:45556600
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.2418
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39762124
searchrange_chr22_end,45922753
freq_snp1,0.1143
freq_snp2,0.1352
freq_S,0.0199
freq_K1,0.0944
freq_K2,0.1153
freq_O,0.7704
test1a_b_clade_min_p0.5,0.4722
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.5786
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[45037800, 44836907, 45500956, 45082711]"
test1a_b_clade_min_p0.8,0.5534
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.6781
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[45037800, 44836907, 45500956, 45082711]"
test1a_b_clade_min_p0.9,0.5959
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.7301
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[45037800, 44836907, 45500956, 45082711]"
test1a_b_clade_min_p0.95,0.6309
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.7731
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[45037800, 44836907, 45500956, 45082711]"
test1b_b_min,0.4199
test2_overall_min_b,0.6602
