Variable,Value
snp1,chr22:38034128
snp2,chr22:38139320
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2762
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37713982
searchrange_chr22_end,39308147
freq_snp1,0.3101
freq_snp2,0.3221
freq_S,0.1600
freq_K1,0.1501
freq_K2,0.1620
freq_O,0.5278
test1a_b_clade_min_p0.5,0.3130
test1a_r2_clade_min_p0.5,0.7725
test1a_b_mut_min_p0.5,0.3261
test1a_r2_mut_min_p0.5,0.2125
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[38173296, 38176110]"
test1a_b_clade_min_p0.8,0.3669
test1a_r2_clade_min_p0.8,0.7725
test1a_b_mut_min_p0.8,0.3822
test1a_r2_mut_min_p0.8,0.2125
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[38173296, 38176110]"
test1a_b_clade_min_p0.9,0.3950
test1a_r2_clade_min_p0.9,0.7725
test1a_b_mut_min_p0.9,0.4115
test1a_r2_mut_min_p0.9,0.2125
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[38173296, 38176110]"
test1a_b_clade_min_p0.95,0.4183
test1a_r2_clade_min_p0.95,0.7725
test1a_b_mut_min_p0.95,0.4357
test1a_r2_mut_min_p0.95,0.2125
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[38173296, 38176110]"
test1b_b_min,0.0246
test2_overall_min_b,0.3752
