Variable,Value
snp1,chr22:21447775
snp2,chr22:25953330
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.4060
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20994542
searchrange_chr22_end,26403685
freq_snp1,0.0865
freq_snp2,0.0785
freq_S,0.0080
freq_K1,0.0785
freq_K2,0.0706
freq_O,0.8429
test1a_b_clade_min_p0.5,0.4155
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.4397
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21181551]
test1a_b_clade_min_p0.8,0.4869
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.5153
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21181551]
test1a_b_clade_min_p0.9,0.5243
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.5549
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21181551]
test1a_b_clade_min_p0.95,0.5552
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.5875
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21181551]
test1b_b_min,0.4684
test2_overall_min_b,0.8309
