Variable,Value
snp1,chr22:25459142
snp2,chr22:29959556
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2527
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25073637
searchrange_chr22_end,31757561
freq_snp1,0.2346
freq_snp2,0.2276
freq_S,0.0636
freq_K1,0.1710
freq_K2,0.1640
freq_O,0.6014
test1a_b_clade_min_p0.5,0.8414
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.9160
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28077296]
test1a_b_clade_min_p0.8,0.9861
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,1.0736
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28077296]
test1a_b_clade_min_p0.9,1.0618
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,1.1560
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28077296]
test1a_b_clade_min_p0.95,1.1243
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,1.2240
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28077296]
test1b_b_min,0.5781
test2_overall_min_b,0.5155
