Variable,Value
snp1,chr22:25650851
snp2,chr22:26130777
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4368
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25286874
searchrange_chr22_end,26417745
freq_snp1,0.2396
freq_snp2,0.1918
freq_S,0.0378
freq_K1,0.2018
freq_K2,0.1541
freq_O,0.6064
test1a_b_clade_min_p0.5,0.5901
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,0.6704
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[25748961, 25738151]"
test1a_b_clade_min_p0.8,0.6916
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,0.7857
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[25748961, 25738151]"
test1a_b_clade_min_p0.9,0.7447
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,0.8460
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[25748961, 25738151]"
test1a_b_clade_min_p0.95,0.7885
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,0.8958
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[25748961, 25738151]"
test1b_b_min,0.4277
test2_overall_min_b,0.6180
