Variable,Value
snp1,chr22:39796564
snp2,chr22:39889420
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1609
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39315703
searchrange_chr22_end,42042600
freq_snp1,0.3111
freq_snp2,0.3022
freq_S,0.0567
freq_K1,0.2545
freq_K2,0.2455
freq_O,0.4433
test1a_b_clade_min_p0.5,0.2324
test1a_r2_clade_min_p0.5,0.0373
test1a_b_mut_min_p0.5,0.3830
test1a_r2_mut_min_p0.5,0.0203
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39772551]
test1a_b_clade_min_p0.8,0.2724
test1a_r2_clade_min_p0.8,0.0373
test1a_b_mut_min_p0.8,0.4489
test1a_r2_mut_min_p0.8,0.0203
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39772551]
test1a_b_clade_min_p0.9,0.2933
test1a_r2_clade_min_p0.9,0.0373
test1a_b_mut_min_p0.9,0.4833
test1a_r2_mut_min_p0.9,0.0203
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39772551]
test1a_b_clade_min_p0.95,0.3105
test1a_r2_clade_min_p0.95,0.0373
test1a_b_mut_min_p0.95,0.5117
test1a_r2_mut_min_p0.95,0.0203
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39772551]
test1b_b_min,0.1078
test2_overall_min_b,0.4539
