Variable,Value
snp1,chr22:49835057
snp2,chr22:49929321
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2567
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49698046
searchrange_chr22_end,50818416
freq_snp1,0.5060
freq_snp2,0.4781
freq_S,0.2366
freq_K1,0.2694
freq_K2,0.2416
freq_O,0.2525
test1a_b_clade_min_p0.5,0.8759
test1a_r2_clade_min_p0.5,0.0285
test1a_b_mut_min_p0.5,1.0256
test1a_r2_mut_min_p0.5,0.0484
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[49974787, 49987111, 49961322, 49963227, 49982079]"
test1a_b_clade_min_p0.8,1.0266
test1a_r2_clade_min_p0.8,0.0285
test1a_b_mut_min_p0.8,1.2021
test1a_r2_mut_min_p0.8,0.0484
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[49974787, 49987111, 49961322, 49963227, 49982079]"
test1a_b_clade_min_p0.9,1.1054
test1a_r2_clade_min_p0.9,0.0285
test1a_b_mut_min_p0.9,1.2943
test1a_r2_mut_min_p0.9,0.0484
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[49974787, 49987111, 49961322, 49963227, 49982079]"
test1a_b_clade_min_p0.95,1.1704
test1a_r2_clade_min_p0.95,0.0285
test1a_b_mut_min_p0.95,1.3705
test1a_r2_mut_min_p0.95,0.0484
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[49974787, 49987111, 49961322, 49963227, 49982079]"
test1b_b_min,0.2444
test2_overall_min_b,0.3638
