Variable,Value
snp1,chr22:39927053
snp2,chr22:44429389
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7586
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39354937
searchrange_chr22_end,44684008
freq_snp1,0.3101
freq_snp2,0.3221
freq_S,0.0944
freq_K1,0.2157
freq_K2,0.2276
freq_O,0.4622
test1a_b_clade_min_p0.5,0.9465
test1a_r2_clade_min_p0.5,0.0086
test1a_b_mut_min_p0.5,1.1874
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44323953]
test1a_b_clade_min_p0.8,1.1094
test1a_r2_clade_min_p0.8,0.0086
test1a_b_mut_min_p0.8,1.3917
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44323953]
test1a_b_clade_min_p0.9,1.1945
test1a_r2_clade_min_p0.9,0.0086
test1a_b_mut_min_p0.9,1.4985
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44323953]
test1a_b_clade_min_p0.95,1.2648
test1a_r2_clade_min_p0.95,0.0086
test1a_b_mut_min_p0.95,1.5866
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44323953]
test1b_b_min,0.1678
test2_overall_min_b,0.4698
