Variable,Value
snp1,chr22:25583039
snp2,chr22:30084833
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3746
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25100849
searchrange_chr22_end,31844168
freq_snp1,0.1223
freq_snp2,0.0895
freq_S,0.0139
freq_K1,0.1083
freq_K2,0.0755
freq_O,0.8022
test1a_b_clade_min_p0.5,0.4703
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.4703
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29573128, 29979528]"
test1a_b_clade_min_p0.8,0.5513
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.5513
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29573128, 29979528]"
test1a_b_clade_min_p0.9,0.5936
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.5936
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29573128, 29979528]"
test1a_b_clade_min_p0.95,0.6285
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.6285
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29573128, 29979528]"
test1b_b_min,0.2387
test2_overall_min_b,0.7181
