Variable,Value
snp1,chr22:46304331
snp2,chr22:46397287
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3944
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45859096
searchrange_chr22_end,46849108
freq_snp1,0.3101
freq_snp2,0.3082
freq_S,0.1561
freq_K1,0.1541
freq_K2,0.1521
freq_O,0.5378
test1a_b_clade_min_p0.5,0.4495
test1a_r2_clade_min_p0.5,0.0151
test1a_b_mut_min_p0.5,0.4832
test1a_r2_mut_min_p0.5,0.0187
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46334384]
test1a_b_clade_min_p0.8,0.5269
test1a_r2_clade_min_p0.8,0.0151
test1a_b_mut_min_p0.8,0.5663
test1a_r2_mut_min_p0.8,0.0187
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46334384]
test1a_b_clade_min_p0.9,0.5673
test1a_r2_clade_min_p0.9,0.0151
test1a_b_mut_min_p0.9,0.6097
test1a_r2_mut_min_p0.9,0.0187
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46334384]
test1a_b_clade_min_p0.95,0.6007
test1a_r2_clade_min_p0.95,0.0151
test1a_b_mut_min_p0.95,0.6456
test1a_r2_mut_min_p0.95,0.0187
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46334384]
test1b_b_min,0.0462
test2_overall_min_b,0.4461
