Variable,Value
snp1,chr22:32615390
snp2,chr22:33112839
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8049
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30901009
searchrange_chr22_end,33697650
freq_snp1,0.3310
freq_snp2,0.2724
freq_S,0.0785
freq_K1,0.2525
freq_K2,0.1938
freq_O,0.4751
test1a_b_clade_min_p0.5,0.6556
test1a_r2_clade_min_p0.5,0.0048
test1a_b_mut_min_p0.5,0.7085
test1a_r2_mut_min_p0.5,0.0024
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33482257]
test1a_b_clade_min_p0.8,0.7684
test1a_r2_clade_min_p0.8,0.0048
test1a_b_mut_min_p0.8,0.8304
test1a_r2_mut_min_p0.8,0.0024
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33482257]
test1a_b_clade_min_p0.9,0.8274
test1a_r2_clade_min_p0.9,0.0048
test1a_b_mut_min_p0.9,0.8942
test1a_r2_mut_min_p0.9,0.0024
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33482257]
test1a_b_clade_min_p0.95,0.8761
test1a_r2_clade_min_p0.95,0.0048
test1a_b_mut_min_p0.95,0.9468
test1a_r2_mut_min_p0.95,0.0024
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33482257]
test1b_b_min,0.2564
test2_overall_min_b,0.4775
