Variable,Value
snp1,chr22:30120979
snp2,chr22:34648093
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6997
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28197179
searchrange_chr22_end,35723848
freq_snp1,0.4722
freq_snp2,0.4841
freq_S,0.2306
freq_K1,0.2416
freq_K2,0.2535
freq_O,0.2744
test1a_b_clade_min_p0.5,1.0636
test1a_r2_clade_min_p0.5,0.0079
test1a_b_mut_min_p0.5,1.2327
test1a_r2_mut_min_p0.5,0.0115
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34649708]
test1a_b_clade_min_p0.8,1.2466
test1a_r2_clade_min_p0.8,0.0079
test1a_b_mut_min_p0.8,1.4447
test1a_r2_mut_min_p0.8,0.0115
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34649708]
test1a_b_clade_min_p0.9,1.3423
test1a_r2_clade_min_p0.9,0.0079
test1a_b_mut_min_p0.9,1.5556
test1a_r2_mut_min_p0.9,0.0115
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34649708]
test1a_b_clade_min_p0.95,1.4213
test1a_r2_clade_min_p0.95,0.0079
test1a_b_mut_min_p0.95,1.6471
test1a_r2_mut_min_p0.95,0.0115
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34649708]
test1b_b_min,0.3931
test2_overall_min_b,0.3621
