Variable,Value
snp1,chr22:37149194
snp2,chr22:37241548
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6311
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,36676384
searchrange_chr22_end,37538292
freq_snp1,0.2296
freq_snp2,0.2177
freq_S,0.0398
freq_K1,0.1899
freq_K2,0.1779
freq_O,0.5924
test1a_b_clade_min_p0.5,0.3293
test1a_r2_clade_min_p0.5,0.0028
test1a_b_mut_min_p0.5,0.3984
test1a_r2_mut_min_p0.5,0.0042
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37104972]
test1a_b_clade_min_p0.8,0.3860
test1a_r2_clade_min_p0.8,0.0028
test1a_b_mut_min_p0.8,0.4669
test1a_r2_mut_min_p0.8,0.0042
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37104972]
test1a_b_clade_min_p0.9,0.4156
test1a_r2_clade_min_p0.9,0.0028
test1a_b_mut_min_p0.9,0.5028
test1a_r2_mut_min_p0.9,0.0042
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37104972]
test1a_b_clade_min_p0.95,0.4401
test1a_r2_clade_min_p0.95,0.0028
test1a_b_mut_min_p0.95,0.5324
test1a_r2_mut_min_p0.95,0.0042
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37104972]
test1b_b_min,0.1844
test2_overall_min_b,0.5863
