Variable,Value
snp1,chr22:38843068
snp2,chr22:43603839
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3946
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37944130
searchrange_chr22_end,44318590
freq_snp1,0.4841
freq_snp2,0.5298
freq_S,0.2455
freq_K1,0.2386
freq_K2,0.2843
freq_O,0.2316
test1a_b_clade_min_p0.5,1.2330
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,1.3492
test1a_r2_mut_min_p0.5,0.0035
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43615650]
test1a_b_clade_min_p0.8,1.4451
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,1.5813
test1a_r2_mut_min_p0.8,0.0035
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43615650]
test1a_b_clade_min_p0.9,1.5560
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,1.7026
test1a_r2_mut_min_p0.9,0.0035
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43615650]
test1a_b_clade_min_p0.95,1.6476
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,1.8028
test1a_r2_mut_min_p0.95,0.0035
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43615650]
test1b_b_min,0.6309
test2_overall_min_b,0.3658
