Variable,Value
snp1,chr22:48364645
snp2,chr22:48457482
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7249
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47947363
searchrange_chr22_end,48695327
freq_snp1,0.2366
freq_snp2,0.2068
freq_S,0.0417
freq_K1,0.1948
freq_K2,0.1650
freq_O,0.5984
test1a_b_clade_min_p0.5,0.3776
test1a_r2_clade_min_p0.5,0.0059
test1a_b_mut_min_p0.5,0.3781
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[48468903]
test1a_b_clade_min_p0.8,0.4425
test1a_r2_clade_min_p0.8,0.0059
test1a_b_mut_min_p0.8,0.4431
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[48468903]
test1a_b_clade_min_p0.9,0.4765
test1a_r2_clade_min_p0.9,0.0059
test1a_b_mut_min_p0.9,0.4771
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[48468903]
test1a_b_clade_min_p0.95,0.5045
test1a_r2_clade_min_p0.95,0.0059
test1a_b_mut_min_p0.95,0.5052
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[48468903]
test1b_b_min,0.2959
test2_overall_min_b,0.5600
