Variable,Value
snp1,chr22:37228987
snp2,chr22:37764235
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0555
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,36922325
searchrange_chr22_end,38504603
freq_snp1,0.2266
freq_snp2,0.2137
freq_S,0.0388
freq_K1,0.1879
freq_K2,0.1750
freq_O,0.5984
test1a_b_clade_min_p0.5,0.5875
test1a_r2_clade_min_p0.5,0.0990
test1a_b_mut_min_p0.5,0.5875
test1a_r2_mut_min_p0.5,0.0990
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37202570]
test1a_b_clade_min_p0.8,0.6886
test1a_r2_clade_min_p0.8,0.0990
test1a_b_mut_min_p0.8,0.6886
test1a_r2_mut_min_p0.8,0.0990
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37202570]
test1a_b_clade_min_p0.9,0.7414
test1a_r2_clade_min_p0.9,0.0990
test1a_b_mut_min_p0.9,0.7414
test1a_r2_mut_min_p0.9,0.0990
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37202570]
test1a_b_clade_min_p0.95,0.7850
test1a_r2_clade_min_p0.95,0.0990
test1a_b_mut_min_p0.95,0.7850
test1a_r2_mut_min_p0.95,0.0990
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37202570]
test1b_b_min,0.5001
test2_overall_min_b,0.5924
