Variable,Value
snp1,chr22:44224219
snp2,chr22:44694694
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0664
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43539886
searchrange_chr22_end,44886425
freq_snp1,0.1024
freq_snp2,0.0944
freq_S,0.0070
freq_K1,0.0954
freq_K2,0.0875
freq_O,0.8101
test1a_b_clade_min_p0.5,0.3107
test1a_r2_clade_min_p0.5,0.2843
test1a_b_mut_min_p0.5,0.3107
test1a_r2_mut_min_p0.5,0.2843
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43899437]
test1a_b_clade_min_p0.8,0.3642
test1a_r2_clade_min_p0.8,0.2843
test1a_b_mut_min_p0.8,0.3642
test1a_r2_mut_min_p0.8,0.2843
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43899437]
test1a_b_clade_min_p0.9,0.3922
test1a_r2_clade_min_p0.9,0.2843
test1a_b_mut_min_p0.9,0.3922
test1a_r2_mut_min_p0.9,0.2843
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43899437]
test1a_b_clade_min_p0.95,0.4152
test1a_r2_clade_min_p0.95,0.2843
test1a_b_mut_min_p0.95,0.4152
test1a_r2_mut_min_p0.95,0.2843
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43899437]
test1b_b_min,0.2652
test2_overall_min_b,0.9339
