Variable,Value
snp1,chr22:20284816
snp2,chr22:24788164
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8390
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19952765
searchrange_chr22_end,25379305
freq_snp1,0.2177
freq_snp2,0.2306
freq_S,0.0577
freq_K1,0.1600
freq_K2,0.1730
freq_O,0.6093
test1a_b_clade_min_p0.5,0.7984
test1a_r2_clade_min_p0.5,0.0072
test1a_b_mut_min_p0.5,0.9059
test1a_r2_mut_min_p0.5,0.0006
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24447000, 24643213, 24718166]"
test1a_b_clade_min_p0.8,0.9358
test1a_r2_clade_min_p0.8,0.0072
test1a_b_mut_min_p0.8,1.0618
test1a_r2_mut_min_p0.8,0.0006
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24447000, 24643213, 24718166]"
test1a_b_clade_min_p0.9,1.0076
test1a_r2_clade_min_p0.9,0.0072
test1a_b_mut_min_p0.9,1.1432
test1a_r2_mut_min_p0.9,0.0006
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24447000, 24643213, 24718166]"
test1a_b_clade_min_p0.95,1.0669
test1a_r2_clade_min_p0.95,0.0072
test1a_b_mut_min_p0.95,1.2105
test1a_r2_mut_min_p0.95,0.0006
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24447000, 24643213, 24718166]"
test1b_b_min,0.4811
test2_overall_min_b,0.5216
